0	2.89371	2.78387	2.79589	2.81556	2.81598	2.81295	2.81246	2.81282	2.8129	2.81283	2.81278	2.81277	2.81275	2.81273	2.81272	2.8127	2.81269	2.81268	2.81267
0	20.6381	28.6812	29.8372	28.8154	28.5281	28.6509	28.7131	28.705	28.697	28.6995	28.703	28.7047	28.7058	28.707	28.7082	28.7092	28.7101	28.7109	28.7117
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
8	7.44833	7.37884	7.1675	7.05353	7.03665	7.04007	7.03903	7.03709	7.03667	7.03688	7.03704	7.03713	7.03721	7.03729	7.03737	7.03745	7.03751	7.03757	7.03762
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
0.2	3.78915	3.89956	3.83326	3.76981	3.75358	3.75437	3.75439	3.75336	3.75294	3.75299	3.75307	3.75312	3.75316	3.75321	3.75325	3.75329	3.75333	3.75336	3.75339
0.2	1.11773	1.65238	1.83505	1.87469	1.87735	1.87706	1.8772	1.877	1.87669	1.87655	1.87653	1.87654	1.87656	1.87658	1.87661	1.87663	1.87665	1.87666	1.87668
0.1	3.43952	4.28387	4.74416	5.06241	5.2734	5.40204	5.48316	5.53936	5.58103	5.61347	5.64006	5.66292	5.68326	5.70176	5.71883	5.73473	5.74963	5.76364	5.77684
0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4
0.00025	0.000126813	0.000144431	0.000135492	0.000131187	0.000132058	0.00013284	0.000132822	0.000132714	0.000132716	0.000132743	0.000132756	0.000132761	0.000132767	0.000132773	0.000132779	0.000132784	0.000132788	0.000132792	0.000132796
0	0.000123187	0.000105569	0.000114508	0.000118813	0.000117942	0.00011716	0.000117178	0.000117286	0.000117284	0.000117257	0.000117244	0.000117239	0.000117233	0.000117227	0.000117221	0.000117216	0.000117212	0.000117208	0.000117204
0	6.87951e-05	5.51333e-05	5.99697e-05	6.30115e-05	6.25791e-05	6.20457e-05	6.20347e-05	6.21061e-05	6.21093e-05	6.20926e-05	6.20846e-05	6.20814e-05	6.2078e-05	6.20743e-05	6.2071e-05	6.20681e-05	6.20654e-05	6.2063e-05	6.20607e-05
0.08	0.000194257	0.000146188	0.00016903	0.000181135	0.000178622	0.000176391	0.000176444	0.000176749	0.000176744	0.000176667	0.000176632	0.000176617	0.0001766	0.000176582	0.000176566	0.000176552	0.000176539	0.000176528	0.000176517
0.003	0.00299987	0.00299992	0.00299989	0.00299988	0.00299988	0.00299989	0.00299989	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988
0.00025	0.000245721	0.000246532	0.000246243	0.000246062	0.000246087	0.000246119	0.00024612	0.000246116	0.000246115	0.000246116	0.000246117	0.000246117	0.000246117	0.000246117	0.000246118	0.000246118	0.000246118	0.000246118	0.000246118
0	4.28335e-06	3.47112e-06	3.76102e-06	3.94204e-06	3.91632e-06	3.88461e-06	3.88396e-06	3.88821e-06	3.8884e-06	3.88741e-06	3.88693e-06	3.88674e-06	3.88654e-06	3.88632e-06	3.88612e-06	3.88595e-06	3.88579e-06	3.88565e-06	3.88551e-06
0	4.27421e-06	3.46514e-06	3.75398e-06	3.93432e-06	3.90869e-06	3.87711e-06	3.87646e-06	3.88069e-06	3.88088e-06	3.87989e-06	3.87942e-06	3.87923e-06	3.87903e-06	3.87881e-06	3.87861e-06	3.87844e-06	3.87828e-06	3.87814e-06	3.87801e-06
0	4.56709e-09	2.99184e-09	3.51554e-09	3.86424e-09	3.81368e-09	3.75182e-09	3.75055e-09	3.75881e-09	3.75918e-09	3.75724e-09	3.75632e-09	3.75595e-09	3.75556e-09	3.75513e-09	3.75475e-09	3.75441e-09	3.7541e-09	3.75382e-09	3.75356e-09
