0.3	0.787333	0.789696	0.79033	0.788811	0.787144	0.785848	0.784662	0.78348	0.782339	0.781264	0.780255	0.779306	0.778415	0.777578	0.776793	0.776057	0.775366	0.774719	0.774111
0.3	1.07739	1.32031	1.46801	1.58663	1.68106	1.75749	1.82446	1.88599	1.94322	1.99669	2.04685	2.09404	2.13848	2.18035	2.2198	2.25699	2.29204	2.32508	2.35621
0.3	0.264096	0.259336	0.26505	0.276054	0.28977	0.304395	0.319008	0.333256	0.346991	0.360136	0.37266	0.384559	0.395842	0.406529	0.416642	0.426203	0.435238	0.443773	0.451832
0.08	0.558104	0.525475	0.545875	0.559887	0.562277	0.563371	0.565657	0.568054	0.570148	0.572076	0.573927	0.575695	0.577371	0.578957	0.580458	0.581878	0.58322	0.584488	0.585686
0.1	0.876012	1.1514	1.30262	1.4258	1.49532	1.52263	1.53221	1.53594	1.53688	1.53611	1.53453	1.53268	1.53077	1.5289	1.52708	1.52536	1.52372	1.52218	1.52072
3.16228e-06	1.55669e-06	1.38877e-06	1.59465e-06	1.65968e-06	1.63313e-06	1.61981e-06	1.62191e-06	1.62401e-06	1.62376e-06	1.62326e-06	1.6231e-06	1.62304e-06	1.62295e-06	1.62286e-06	1.62277e-06	1.6227e-06	1.62264e-06	1.62257e-06	1.62252e-06
0.1	0.313057	0.575837	0.826124	1.04975	1.21403	1.32268	1.39361	1.43969	1.46905	1.4875	1.49911	1.50649	1.51125	1.51441	1.51658	1.51813	1.51931	1.52024	1.52102
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	9.1351	8.37324	8.30171	8.40792	8.4326	8.41932	8.41397	8.4154	8.41645	8.4164	8.41628	8.41631	8.41636	8.4164	8.41642	8.41644	8.41647	8.41649	8.41651
1e-06	1.0792e-06	1.09204e-06	1.07648e-06	1.07198e-06	1.07379e-06	1.07472e-06	1.07457e-06	1.07443e-06	1.07444e-06	1.07448e-06	1.07449e-06	1.07449e-06	1.0745e-06	1.07451e-06	1.07451e-06	1.07452e-06	1.07452e-06	1.07453e-06	1.07453e-06
4e-08	3.73601e-08	3.69321e-08	3.74506e-08	3.76008e-08	3.75402e-08	3.75094e-08	3.75143e-08	3.75191e-08	3.75185e-08	3.75174e-08	3.7517e-08	3.75169e-08	3.75167e-08	3.75164e-08	3.75163e-08	3.75161e-08	3.75159e-08	3.75158e-08	3.75157e-08
0.3	0.0212341	0.0124412	0.0161905	0.0183192	0.0178675	0.0174739	0.0174865	0.017543	0.0175439	0.0175318	0.017527	0.0175256	0.0175237	0.0175215	0.0175196	0.0175179	0.0175164	0.017515	0.0175137
0.2	0.0896444	0.148485	0.167989	0.171355	0.171094	0.17084	0.17076	0.170686	0.170628	0.170603	0.170597	0.170596	0.170597	0.170598	0.1706	0.170602	0.170604	0.170606	0.170607
0.08	0.055466	0.0520091	0.0540068	0.0554222	0.0556699	0.055776	0.056001	0.0562387	0.0564466	0.0566377	0.0568211	0.0569963	0.0571624	0.0573196	0.0574683	0.0576091	0.0577421	0.0578678	0.0579865
0.1	0.849469	0.836489	0.854268	0.873973	0.875869	0.873511	0.872949	0.873216	0.873307	0.873253	0.873211	0.873195	0.873183	0.873169	0.873155	0.873144	0.873134	0.873124	0.873115
0	31.7103	60.9127	88.9348	117.229	145.763	174.289	202.778	231.264	259.755	288.249	316.742	345.235	373.729	402.223	430.717	459.212	487.708	516.203	544.699
0	0.925327	0.842301	0.829273	0.839858	0.843286	0.842077	0.841411	0.841518	0.841639	0.841642	0.841628	0.84163	0.841636	0.841639	0.841642	0.841644	0.841647	0.841649	0.841651
0	2.85294	2.76428	2.79861	2.81911	2.81596	2.8124	2.81239	2.81289	2.81292	2.81282	2.81278	2.81276	2.81275	2.81273	2.81272	2.8127	2.81269	2.81268	2.81267
0	22.0663	30.2362	30.0668	28.6373	28.4845	28.675	28.7236	28.7029	28.6954	28.6998	28.7034	28.7048	28.7059	28.7071	28.7082	28.7093	28.7102	28.711	28.7118
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
8	7.7291	7.48802	7.17236	7.0487	7.03936	7.04257	7.03943	7.03694	7.03666	7.03694	7.03707	7.03713	7.03721	7.0373	7.03738	7.03745	7.03751	7.03757	7.03763
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
0.2	3.92564	3.98106	3.84827	3.76901	3.75491	3.75609	3.75495	3.75338	3.75294	3.75302	3.75309	3.75313	3.75317	3.75321	3.75326	3.75329	3.75333	3.75336	3.75339
0.2	1.14636	1.69925	1.8638	1.88563	1.88125	1.87901	1.87822	1.87741	1.87683	1.87661	1.87656	1.87656	1.87657	1.87659	1.87661	1.87663	1.87665	1.87667	1.87668
0.1	2.85311	3.84031	4.43811	4.86881	5.15181	5.32362	5.43233	5.50637	5.55917	5.59844	5.62928	5.65482	5.67689	5.69652	5.71436	5.73081	5.74611	5.76043	5.77388
0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4
0.00025	0.000141327	0.000147828	0.000133785	0.000130456	0.000132237	0.000132977	0.000132813	0.000132693	0.000132716	0.000132747	0.000132757	0.000132761	0.000132767	0.000132774	0.000132779	0.000132784	0.000132788	0.000132793	0.000132796
0	0.000108673	0.000102172	0.000116215	0.000119544	0.000117763	0.000117023	0.000117187	0.000117307	0.000117284	0.000117253	0.000117243	0.000117239	0.000117233	0.000117226	0.000117221	0.000117216	0.000117212	0.000117207	0.000117204
0	5.94422e-05	5.27736e-05	6.09455e-05	6.35479e-05	6.24854e-05	6.19522e-05	6.20363e-05	6.212e-05	6.21103e-05	6.20901e-05	6.20838e-05	6.20814e-05	6.20779e-05	6.20741e-05	6.20708e-05	6.20679e-05	6.20653e-05	6.20628e-05	6.20606e-05
0.08	0.000153773	0.000138237	0.000173739	0.00018327	0.000178108	0.000176006	0.000176469	0.000176808	0.000176745	0.000176656	0.000176629	0.000176617	0.000176599	0.000176581	0.000176565	0.000176551	0.000176539	0.000176527	0.000176516
0.003	0.00299992	0.00299993	0.00299989	0.00299988	0.00299988	0.00299989	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988	0.00299988
0.00025	0.000246275	0.000246674	0.000246184	0.00024603	0.000246093	0.000246125	0.00024612	0.000246115	0.000246115	0.000246116	0.000246117	0.000246117	0.000246117	0.000246117	0.000246118	0.000246118	0.000246118	0.000246118	0.000246118
0	3.7289e-06	3.32901e-06	3.81923e-06	3.97387e-06	3.91075e-06	3.87906e-06	3.88406e-06	3.88904e-06	3.88846e-06	3.88726e-06	3.88688e-06	3.88674e-06	3.88653e-06	3.88631e-06	3.88611e-06	3.88594e-06	3.88578e-06	3.88564e-06	3.8855e-06
0	3.72199e-06	3.32351e-06	3.81197e-06	3.96602e-06	3.90314e-06	3.87157e-06	3.87656e-06	3.88152e-06	3.88094e-06	3.87975e-06	3.87937e-06	3.87923e-06	3.87902e-06	3.8788e-06	3.8786e-06	3.87843e-06	3.87827e-06	3.87813e-06	3.878e-06
0	3.45543e-09	2.75069e-09	3.62585e-09	3.92728e-09	3.80276e-09	3.74102e-09	3.75075e-09	3.76042e-09	3.75929e-09	3.75696e-09	3.75623e-09	3.75595e-09	3.75554e-09	3.7551e-09	3.75472e-09	3.75439e-09	3.75408e-09	3.7538e-09	3.75354e-09
